name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,jam_density,wave_speed,demand_type_code,mode_code,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,
nan,628,1,1,1,467,464,Freeway,1,0.09664,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.539468,39.765097,0.0 116.538601,39.764540,0.0</coordinates></LineString>","<LineString><coordinates>116.539468,39.765097,0.0 116.538601,39.764540,0.0</coordinates></LineString>",,,
宏达中路,629,1,1,1,286,291,Freeway,1,0.09682,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.507599,39.792339,0.0 116.507031,39.793091,0.0</coordinates></LineString>","<LineString><coordinates>116.507599,39.792339,0.0 116.507031,39.793091,0.0</coordinates></LineString>",,,
宏达中路,630,1,1,1,289,286,Freeway,1,0.09687,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.506964,39.793059,0.0 116.507599,39.792339,0.0</coordinates></LineString>","<LineString><coordinates>116.506964,39.793059,0.0 116.507599,39.792339,0.0</coordinates></LineString>",,,
nan,631,1,1,1,460,458,Freeway,1,0.09725,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.537796,39.764041,0.0 116.536911,39.763492,0.0</coordinates></LineString>","<LineString><coordinates>116.537796,39.764041,0.0 116.536911,39.763492,0.0</coordinates></LineString>",,,
nan,632,1,1,1,590,589,Freeway,1,0.09989,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.503062,39.792371,0.0 116.503684,39.791611,0.0</coordinates></LineString>","<LineString><coordinates>116.503062,39.792371,0.0 116.503684,39.791611,0.0</coordinates></LineString>",,,
科创四街,633,1,1,1,59,67,Freeway,1,0.10004,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.524398,39.805999,0.0 116.523381,39.805553,0.0</coordinates></LineString>","<LineString><coordinates>116.524398,39.805999,0.0 116.523381,39.805553,0.0</coordinates></LineString>",,,
科创四街,634,1,1,1,67,59,Freeway,1,0.10004,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.523381,39.805553,0.0 116.524398,39.805999,0.0</coordinates></LineString>","<LineString><coordinates>116.523381,39.805553,0.0 116.524398,39.805999,0.0</coordinates></LineString>",,,
科创四街,635,1,1,1,67,59,Freeway,1,0.10004,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.523381,39.805553,0.0 116.524398,39.805999,0.0</coordinates></LineString>","<LineString><coordinates>116.523381,39.805553,0.0 116.524398,39.805999,0.0</coordinates></LineString>",,,
科创四街,636,1,1,1,59,67,Freeway,1,0.10004,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.524398,39.805999,0.0 116.523381,39.805553,0.0</coordinates></LineString>","<LineString><coordinates>116.524398,39.805999,0.0 116.523381,39.805553,0.0</coordinates></LineString>",,,
nan,637,1,1,1,123,126,Freeway,1,0.10176,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.504875,39.790966,0.0 116.504245,39.791743,0.0</coordinates></LineString>","<LineString><coordinates>116.504875,39.790966,0.0 116.504245,39.791743,0.0</coordinates></LineString>",,,
nan,638,1,1,1,138,139,Freeway,1,0.10439,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.494414,39.803827,0.0 116.493767,39.804624,0.0</coordinates></LineString>","<LineString><coordinates>116.494414,39.803827,0.0 116.493767,39.804624,0.0</coordinates></LineString>",,,
万源街,639,1,1,1,405,496,Freeway,1,0.11054,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.507245,39.806653,0.0 116.508340,39.807183,0.0</coordinates></LineString>","<LineString><coordinates>116.507245,39.806653,0.0 116.508340,39.807183,0.0</coordinates></LineString>",,,
万源街,640,1,1,1,496,405,Freeway,1,0.11054,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.508340,39.807183,0.0 116.507245,39.806653,0.0</coordinates></LineString>","<LineString><coordinates>116.508340,39.807183,0.0 116.507245,39.806653,0.0</coordinates></LineString>",,,
万源街,641,1,1,1,496,405,Freeway,1,0.11054,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.508340,39.807183,0.0 116.507245,39.806653,0.0</coordinates></LineString>","<LineString><coordinates>116.508340,39.807183,0.0 116.507245,39.806653,0.0</coordinates></LineString>",,,
万源街,642,1,1,1,405,496,Freeway,1,0.11054,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.507245,39.806653,0.0 116.508340,39.807183,0.0</coordinates></LineString>","<LineString><coordinates>116.507245,39.806653,0.0 116.508340,39.807183,0.0</coordinates></LineString>",,,
nan,643,1,1,1,472,473,Freeway,1,0.11181,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.523100,39.765885,0.0 116.521952,39.766365,0.0</coordinates></LineString>","<LineString><coordinates>116.523100,39.765885,0.0 116.521952,39.766365,0.0</coordinates></LineString>",,,
nan,644,1,1,1,48,476,Freeway,1,0.11311,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.544356,39.767331,0.0 116.543111,39.766985,0.0</coordinates></LineString>","<LineString><coordinates>116.544356,39.767331,0.0 116.543111,39.766985,0.0</coordinates></LineString>",,,
建安街,645,1,1,1,248,482,Freeway,1,0.11337,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.525911,39.774869,0.0 116.524976,39.774146,0.0</coordinates></LineString>","<LineString><coordinates>116.525911,39.774869,0.0 116.524976,39.774146,0.0</coordinates></LineString>",,,
建安街,646,1,1,1,482,248,Freeway,1,0.11337,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.524976,39.774146,0.0 116.525911,39.774869,0.0</coordinates></LineString>","<LineString><coordinates>116.524976,39.774146,0.0 116.525911,39.774869,0.0</coordinates></LineString>",,,
建安街,647,1,1,1,482,248,Freeway,1,0.11337,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.524976,39.774146,0.0 116.525911,39.774869,0.0</coordinates></LineString>","<LineString><coordinates>116.524976,39.774146,0.0 116.525911,39.774869,0.0</coordinates></LineString>",,,
建安街,648,1,1,1,248,482,Freeway,1,0.11337,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.525911,39.774869,0.0 116.524976,39.774146,0.0</coordinates></LineString>","<LineString><coordinates>116.525911,39.774869,0.0 116.524976,39.774146,0.0</coordinates></LineString>",,,
地泽北街,649,1,1,1,91,368,Freeway,1,0.11401,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.507545,39.784902,0.0 116.508669,39.785455,0.0</coordinates></LineString>","<LineString><coordinates>116.507545,39.784902,0.0 116.508669,39.785455,0.0</coordinates></LineString>",,,
地泽北街,650,1,1,1,368,91,Freeway,1,0.11401,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.508669,39.785455,0.0 116.507545,39.784902,0.0</coordinates></LineString>","<LineString><coordinates>116.508669,39.785455,0.0 116.507545,39.784902,0.0</coordinates></LineString>",,,
地泽北街,651,1,1,1,368,91,Freeway,1,0.11401,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.508669,39.785455,0.0 116.507545,39.784902,0.0</coordinates></LineString>","<LineString><coordinates>116.508669,39.785455,0.0 116.507545,39.784902,0.0</coordinates></LineString>",,,
地泽北街,652,1,1,1,91,368,Freeway,1,0.11401,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.507545,39.784902,0.0 116.508669,39.785455,0.0</coordinates></LineString>","<LineString><coordinates>116.507545,39.784902,0.0 116.508669,39.785455,0.0</coordinates></LineString>",,,
科慧大道,653,1,1,1,306,309,Freeway,1,0.11424,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.479585,39.799839,0.0 116.478857,39.800697,0.0</coordinates></LineString>","<LineString><coordinates>116.479585,39.799839,0.0 116.478857,39.800697,0.0</coordinates></LineString>",,,
科慧大道,654,1,1,1,309,306,Freeway,1,0.11482,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.478857,39.800697,0.0 116.479585,39.799839,0.0</coordinates></LineString>","<LineString><coordinates>116.478857,39.800697,0.0 116.479585,39.799839,0.0</coordinates></LineString>",,,
宏达中路,655,1,1,1,120,282,Freeway,1,0.11486,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.510671,39.788574,0.0 116.511381,39.787697,0.0</coordinates></LineString>","<LineString><coordinates>116.510671,39.788574,0.0 116.511381,39.787697,0.0</coordinates></LineString>",,,
宏达中路,656,1,1,1,282,120,Freeway,1,0.11486,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511381,39.787697,0.0 116.510671,39.788574,0.0</coordinates></LineString>","<LineString><coordinates>116.511381,39.787697,0.0 116.510671,39.788574,0.0</coordinates></LineString>",,,
宏达中路,657,1,1,1,282,120,Freeway,1,0.11486,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511381,39.787697,0.0 116.510671,39.788574,0.0</coordinates></LineString>","<LineString><coordinates>116.511381,39.787697,0.0 116.510671,39.788574,0.0</coordinates></LineString>",,,
宏达中路,658,1,1,1,120,282,Freeway,1,0.11486,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.510671,39.788574,0.0 116.511381,39.787697,0.0</coordinates></LineString>","<LineString><coordinates>116.510671,39.788574,0.0 116.511381,39.787697,0.0</coordinates></LineString>",,,
文昌大道,659,1,1,1,92,585,Freeway,1,0.11660,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.505043,39.787947,0.0 116.506203,39.788500,0.0</coordinates></LineString>","<LineString><coordinates>116.505043,39.787947,0.0 116.506203,39.788500,0.0</coordinates></LineString>",,,
文昌大道,660,1,1,1,585,92,Freeway,1,0.11660,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.506203,39.788500,0.0 116.505043,39.787947,0.0</coordinates></LineString>","<LineString><coordinates>116.506203,39.788500,0.0 116.505043,39.787947,0.0</coordinates></LineString>",,,
文昌大道,661,1,1,1,585,92,Freeway,1,0.11660,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.506203,39.788500,0.0 116.505043,39.787947,0.0</coordinates></LineString>","<LineString><coordinates>116.506203,39.788500,0.0 116.505043,39.787947,0.0</coordinates></LineString>",,,
文昌大道,662,1,1,1,92,585,Freeway,1,0.11660,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.505043,39.787947,0.0 116.506203,39.788500,0.0</coordinates></LineString>","<LineString><coordinates>116.505043,39.787947,0.0 116.506203,39.788500,0.0</coordinates></LineString>",,,
永昌北路,663,1,1,1,564,404,Freeway,1,0.11816,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.503852,39.803757,0.0 116.503124,39.804661,0.0</coordinates></LineString>","<LineString><coordinates>116.503852,39.803757,0.0 116.503124,39.804661,0.0</coordinates></LineString>",,,
永昌北路,664,1,1,1,403,563,Freeway,1,0.11838,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.503031,39.804616,0.0 116.503765,39.803713,0.0</coordinates></LineString>","<LineString><coordinates>116.503031,39.804616,0.0 116.503765,39.803713,0.0</coordinates></LineString>",,,
荣华南路,665,1,1,1,113,584,Freeway,1,0.11842,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.509758,39.784704,0.0 116.509015,39.785604,0.0</coordinates></LineString>","<LineString><coordinates>116.509758,39.784704,0.0 116.509015,39.785604,0.0</coordinates></LineString>",,,
荣华南路,666,1,1,1,109,532,Freeway,1,0.11936,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.512239,39.781654,0.0 116.511513,39.782569,0.0</coordinates></LineString>","<LineString><coordinates>116.512239,39.781654,0.0 116.511513,39.782569,0.0</coordinates></LineString>",,,
景园街,667,1,1,1,554,555,Freeway,1,0.11962,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.516233,39.775260,0.0 116.517401,39.775853,0.0</coordinates></LineString>","<LineString><coordinates>116.516233,39.775260,0.0 116.517401,39.775853,0.0</coordinates></LineString>",,,
景园街,668,1,1,1,555,554,Freeway,1,0.11962,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.517401,39.775853,0.0 116.516233,39.775260,0.0</coordinates></LineString>","<LineString><coordinates>116.517401,39.775853,0.0 116.516233,39.775260,0.0</coordinates></LineString>",,,
景园街,669,1,1,1,555,554,Freeway,1,0.11962,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.517401,39.775853,0.0 116.516233,39.775260,0.0</coordinates></LineString>","<LineString><coordinates>116.517401,39.775853,0.0 116.516233,39.775260,0.0</coordinates></LineString>",,,
景园街,670,1,1,1,554,555,Freeway,1,0.11962,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.516233,39.775260,0.0 116.517401,39.775853,0.0</coordinates></LineString>","<LineString><coordinates>116.516233,39.775260,0.0 116.517401,39.775853,0.0</coordinates></LineString>",,,
荣华中路,671,1,1,1,602,313,Freeway,1,0.12032,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.495286,39.802177,0.0 116.496033,39.801260,0.0</coordinates></LineString>","<LineString><coordinates>116.495286,39.802177,0.0 116.496033,39.801260,0.0</coordinates></LineString>",,,
荣华中路,672,1,1,1,598,149,Freeway,1,0.12120,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.497901,39.798967,0.0 116.498654,39.798043,0.0</coordinates></LineString>","<LineString><coordinates>116.497901,39.798967,0.0 116.498654,39.798043,0.0</coordinates></LineString>",,,
荣华中路,673,1,1,1,133,314,Freeway,1,0.12123,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.497022,39.800379,0.0 116.496266,39.801302,0.0</coordinates></LineString>","<LineString><coordinates>116.497022,39.800379,0.0 116.496266,39.801302,0.0</coordinates></LineString>",,,
荣华南路,674,1,1,1,587,374,Freeway,1,0.12184,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.505598,39.789502,0.0 116.506357,39.788574,0.0</coordinates></LineString>","<LineString><coordinates>116.505598,39.789502,0.0 116.506357,39.788574,0.0</coordinates></LineString>",,,
荣华中路,675,1,1,1,130,147,Freeway,1,0.12248,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.499615,39.797202,0.0 116.498858,39.798138,0.0</coordinates></LineString>","<LineString><coordinates>116.499615,39.797202,0.0 116.498858,39.798138,0.0</coordinates></LineString>",,,
nan,676,1,1,1,183,319,Freeway,1,0.12256,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.498377,39.803668,0.0 116.499127,39.802728,0.0</coordinates></LineString>","<LineString><coordinates>116.498377,39.803668,0.0 116.499127,39.802728,0.0</coordinates></LineString>",,,
nan,677,1,1,1,319,183,Freeway,1,0.12256,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.499127,39.802728,0.0 116.498377,39.803668,0.0</coordinates></LineString>","<LineString><coordinates>116.499127,39.802728,0.0 116.498377,39.803668,0.0</coordinates></LineString>",,,
nan,678,1,1,1,319,183,Freeway,1,0.12256,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.499127,39.802728,0.0 116.498377,39.803668,0.0</coordinates></LineString>","<LineString><coordinates>116.499127,39.802728,0.0 116.498377,39.803668,0.0</coordinates></LineString>",,,
nan,679,1,1,1,183,319,Freeway,1,0.12256,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.498377,39.803668,0.0 116.499127,39.802728,0.0</coordinates></LineString>","<LineString><coordinates>116.498377,39.803668,0.0 116.499127,39.802728,0.0</coordinates></LineString>",,,
nan,680,1,1,1,476,474,Freeway,1,0.12307,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.543111,39.766985,0.0 116.541774,39.766580,0.0</coordinates></LineString>","<LineString><coordinates>116.543111,39.766985,0.0 116.541774,39.766580,0.0</coordinates></LineString>",,,
北环东路,681,1,1,1,408,558,Freeway,1,0.12322,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.505122,39.809673,0.0 116.503873,39.809118,0.0</coordinates></LineString>","<LineString><coordinates>116.505122,39.809673,0.0 116.503873,39.809118,0.0</coordinates></LineString>",,,
北环东路,682,1,1,1,558,408,Freeway,1,0.12322,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.503873,39.809118,0.0 116.505122,39.809673,0.0</coordinates></LineString>","<LineString><coordinates>116.503873,39.809118,0.0 116.505122,39.809673,0.0</coordinates></LineString>",,,
北环东路,683,1,1,1,558,408,Freeway,1,0.12322,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.503873,39.809118,0.0 116.505122,39.809673,0.0</coordinates></LineString>","<LineString><coordinates>116.503873,39.809118,0.0 116.505122,39.809673,0.0</coordinates></LineString>",,,
北环东路,684,1,1,1,408,558,Freeway,1,0.12322,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.505122,39.809673,0.0 116.503873,39.809118,0.0</coordinates></LineString>","<LineString><coordinates>116.505122,39.809673,0.0 116.503873,39.809118,0.0</coordinates></LineString>",,,
万源街,685,1,1,1,323,496,Freeway,1,0.12385,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.509567,39.807776,0.0 116.508340,39.807183,0.0</coordinates></LineString>","<LineString><coordinates>116.509567,39.807776,0.0 116.508340,39.807183,0.0</coordinates></LineString>",,,
万源街,686,1,1,1,496,323,Freeway,1,0.12385,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.508340,39.807183,0.0 116.509567,39.807776,0.0</coordinates></LineString>","<LineString><coordinates>116.508340,39.807183,0.0 116.509567,39.807776,0.0</coordinates></LineString>",,,
万源街,687,1,1,1,496,323,Freeway,1,0.12385,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.508340,39.807183,0.0 116.509567,39.807776,0.0</coordinates></LineString>","<LineString><coordinates>116.508340,39.807183,0.0 116.509567,39.807776,0.0</coordinates></LineString>",,,
万源街,688,1,1,1,323,496,Freeway,1,0.12385,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.509567,39.807776,0.0 116.508340,39.807183,0.0</coordinates></LineString>","<LineString><coordinates>116.509567,39.807776,0.0 116.508340,39.807183,0.0</coordinates></LineString>",,,
永昌北路,689,1,1,1,404,185,Freeway,1,0.12395,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.503124,39.804661,0.0 116.502357,39.805607,0.0</coordinates></LineString>","<LineString><coordinates>116.503124,39.804661,0.0 116.502357,39.805607,0.0</coordinates></LineString>",,,
